0.012096514917695472616,0.0086403677983539085156,0.0069122942386831273329,0.0051842206790123452828,0.0034561471193415636664,0.0034561471193415636664,0.0034561471193415636664,0.0051842206790123452828,0.0069122942386831273329,0.0086403677983539085156,0.012096514917695472616,0.012096514917695472616,0.012096514917695472616,0.012096514917695472616,0.012096514917695472616,0.012096514917695472616,0.0086403677983539085156,0.0069122942386831273329,0.0051842206790123452828,0.0034561471193415636664,0.0017280735596707818332,0.0017280735596707818332,0.0034561471193415636664,0.0051842206790123452828,0.0086403677983539085156,0.012096514917695472616,0.015552662037037034981,0.015552662037037034981,0.043201838991769540843,0.070851015946502046705,0,0.12269322273662550127,0.14861432613168720773,0.17626350308641972053,0.14861432613168723549,0.12269322273662550127,0.095044045781892988467,0.067394868827160489544,0.039745691872427983682,0.012096514917695472616,0.011622299382716048954,0,0.030615636861573172073
0.0017280735596707818332,0,0,0,0,0.0017280735596707818332,0.0034561471193415636664,0.0051842206790123452828,0.0069122942386831273329,0.0086403677983539085156,0.010368441358024690566,0.0086403677983539085156,0.0069122942386831273329,0.0051842206790123452828,0.0034561471193415636664,0.0017280735596707818332,0,0,0,0,0,0.0017280735596707818332,0.0034561471193415636664,0.0051842206790123452828,0.0069122942386831273329,0.0086403677983539085156,0.010368441358024690566,0.0086403677983539085156,0.0069122942386831273329,0.032833397633744855482,0,0.088131751543209860267,0.11578092849794238695,0.14515817901234565057,0.17453542952674896971,0.14861432613168723549,0.11923707561728394411,0.089859825102880652725,0.060482574588477361344,0.031105324074074073432,0.0072337962962962963284,0,0.025968511001187861986
0.022464956275720163181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044929912551440326363,0.067394868827160489544,0.089859825102880652725,0.11232478137860081591,0.13478973765432097909,0.11232478137860081591,0.089859825102880652725,0.067394868827160489544,0.044929912551440326363,0,0,0.017550875528325609459
0.055298353909465018663,0.027649176954732509331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027649176954732509331,0.055298353909465018663,0.082947530864197524525,0.11059670781893003733,0.13824588477366253625,0.16589506172839504905,0.13824588477366253625,0.11059670781893003733,0.082947530864197524525,0,0,0.022029073295836972685
0.093315972222222209886,0.063938721707818932383,0.034561471193415634062,0.0051842206790123452828,0.0034561471193415636664,0.0017280735596707818332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027649176954732509331,0.055298353909465018663,0.082947530864197524525,0.11232478137860081591,0.14170203189300409341,0.17107928240740738479,0.14515817901234565057,0.11923707561728394411,0,0,0.023707286748089875794
0.11059670781893003733,0.082947530864197524525,0.055298353909465018663,0.027649176954732509331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027649176954732509331,0.055298353909465018663,0.082947530864197524525,0.11059670781893003733,0.13824588477366253625,0.16589506172839504905,0.13824588477366253625,0,0,0.022608888338121059525
0.13824588477366253625,0.11059670781893003733,0.082947530864197524525,0.055298353909465018663,0.027649176954732509331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027649176954732509331,0.055298353909465018663,0.082947530864197524525,0.11059670781893003733,0.13824588477366253625,0.16589506172839504905,0,0,0.023163604440083279679
0.093315972222222209886,0.077763310185185174905,0.062210648148148146863,0.046657986111111104943,0.031105324074074073432,0.015552662037037036716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015552662037037036716,0.031105324074074073432,0.046657986111111104943,0.062210648148148146863,0.077763310185185174905,0,0,0.013221301138385571639
0.13824588477366253625,0.16589506172839504905,0.13824588477366253625,0.11059670781893003733,0.082947530864197524525,0.055298353909465018663,0.027649176954732509331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027649176954732509331,0.055298353909465018663,0.082947530864197524525,0.11059670781893003733,0,0,0.023472135195328907437
0.11059670781893003733,0.13824588477366253625,0.16589506172839504905,0.13824588477366253625,0.11059670781893003733,0.082947530864197524525,0.055298353909465018663,0.027649176954732509331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027649176954732509331,0.055298353909465018663,0.082947530864197524525,0,0,0.023026417941588897542
0.082947530864197524525,0.11059670781893003733,0.13824588477366253625,0.16589506172839504905,0.13824588477366253625,0.11059670781893003733,0.082947530864197524525,0.055298353909465018663,0.027649176954732509331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027649176954732509331,0.055298353909465018663,0,0,0.022611192877620638064
